"Gene_A","Gene_B","interaction","name","Name_A","Name_B","SCORE","selected","shared interaction","shared name","source","support","target","TYPE"
"10534","10576","Direct","","ZNRD2","CCT2","658","false","Direct","","10534","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.644,coexpression:0.034"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""32296183,25416956"", ""BioGrid_Type"": ""Two-hybrid"", ""String_Score_Physical"": 658, ""String_Score_Combined"": 670}","10576","Direct"
"10534","10575","Direct","","ZNRD2","CCT4","710","false","Direct","","10534","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.698,coexpression:0.031"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35271311"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Physical"": 710, ""String_Score_Combined"": 719}","10575","Direct"
"10497","6712","Direct","","UNC13B","SPTBN2","270","false","Direct","","10497","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.239,textmining:0.078,coexpression:0.059"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""9704016"", ""BioGrid_Type"": ""Reconstituted Complex,Two-hybrid"", ""String_Score_Physical"": 270, ""String_Score_Combined"": 366}","6712","Direct"
"10497","2617","Direct","","UNC13B","GARS1","208","false","Direct","","10497","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.978328868""}","2617","Direct"
"10484","9919","Direct","","SEC23A","SEC16A","936","false","Direct","","10484","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.864,experiments:0.841,database:0.583,coexpression:0.130"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,26496610"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.97193897"", ""String_Score_Physical"": 936, ""String_Score_Combined"": 992}","9919","Direct"
"10484","9632","Direct","","SEC23A","SEC24C","995","false","Direct","","10484","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.959,textmining:0.930,database:0.896,coexpression:0.511"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35271311,33961781,26344197,22939629,10075675"", ""BioGrid_Type"": ""Two-hybrid,Affinity Capture-MS,Co-fractionation,Affinity Capture-Western"", ""BioGrid_Score"": ""0.958,1.0,0.999675815"", ""String_Score_Physical"": 995, ""String_Score_Combined"": 998}","9632","Direct"
"10484","89866","Direct","","SEC23A","SEC16B","801","false","Direct","","10484","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.776,database:0.583,experiments:0.504,coexpression:0.109"", ""String_Score_Physical"": 801, ""String_Score_Combined"": 960}","89866","Direct"
"10484","8239","Direct","","SEC23A","USP9X","260","false","Direct","","10484","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.228,coexpression:0.208,textmining:0.017"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""22939629"", ""BioGrid_Type"": ""Co-fractionation"", ""BioGrid_Score"": ""0.858"", ""String_Score_Physical"": 260, ""String_Score_Combined"": 424}","8239","Direct"
"10484","7536","Direct","","SEC23A","SF1","208","false","Direct","","10484","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""32296183"", ""BioGrid_Type"": ""Two-hybrid""}","7536","Direct"
"10484","7514","Direct","","SEC23A","XPO1","294","false","Direct","","10484","{""StringDB"": ""functional"", ""StringEvidence"": ""coexpression:0.120,textmining:0.001"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""26673895"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Combined"": 156, ""String_Score_Physical"": 294}","7514","Direct"
"10484","7415","Direct","","SEC23A","VCP","242","false","Direct","","10484","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.211,textmining:0.105,coexpression:0.067"", ""String_Score_Physical"": 242, ""String_Score_Combined"": 367}","7415","Direct"
"10484","6780","Direct","","SEC23A","STAU1","208","false","Direct","","10484","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""30948266"", ""BioGrid_Type"": ""Affinity Capture-MS""}","6780","Direct"
"10484","6396","Direct","","SEC23A","SEC13","996","false","Direct","","10484","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.970,textmining:0.922,database:0.896,coexpression:0.153"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35271311,26344197,22939629"", ""BioGrid_Type"": ""Affinity Capture-MS,Co-fractionation"", ""BioGrid_Score"": ""0.977,0.715175221"", ""String_Score_Physical"": 996, ""String_Score_Combined"": 999}","6396","Direct"
"10484","6218","Direct","","SEC23A","RPS17","294","false","Direct","","10484","{""InWeb_IM"": ""inference""}","6218","Direct"
"10484","6185","Direct","","SEC23A","RPN2","208","false","Direct","","10484","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.145,coexpression:0.074"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""36168628"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Combined"": 240, ""String_Score_Physical"": 208}","6185","Direct"
"10484","5704","Direct","","SEC23A","PSMC4","294","false","Direct","","10484","{""InWeb_IM"": ""inference""}","5704","Direct"
"10484","55898","Direct","","SEC23A","UNC45A","208","false","Direct","","10484","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation""}","55898","Direct"
"10484","506","Direct","","SEC23A","ATP5F1B","294","false","Direct","","10484","{""InWeb_IM"": ""inference""}","506","Direct"
"10484","4677","Direct","","SEC23A","NARS1","321","false","Direct","","10484","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.293,coexpression:0.074"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""22863883"", ""BioGrid_Type"": ""Co-fractionation"", ""String_Score_Physical"": 321, ""String_Score_Combined"": 371}","4677","Direct"
"10484","375790","Direct","","SEC23A","AGRN","270","false","Direct","","10484","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.239,textmining:0.037"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""29872149"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Physical"": 270, ""String_Score_Combined"": 297}","375790","Direct"
"10484","375056","Direct","","SEC23A","MIA3","860","false","Direct","","10484","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.733,experiments:0.652,database:0.583"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""32296183,28442536,19269366"", ""BioGrid_Type"": ""Reconstituted Complex,Two-hybrid"", ""String_Score_Physical"": 860, ""String_Score_Combined"": 962}","375056","Direct"
"10484","372","Direct","","SEC23A","ARCN1","243","false","Direct","","10484","{""StringDB"": ""physical"", ""StringEvidence"": ""coexpression:0.563,textmining:0.474,experiments:0.212"", ""InWeb_IM"": ""inference"", ""String_Score_Physical"": 243, ""String_Score_Combined"": 826}","372","Direct"
"10484","3615","Direct","","SEC23A","IMPDH2","294","false","Direct","","10484","{""InWeb_IM"": ""inference""}","3615","Direct"
"10484","3301","Direct","","SEC23A","DNAJA1","294","false","Direct","","10484","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.076,coexpression:0.045"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 153, ""String_Score_Physical"": 294}","3301","Direct"
"10484","2673","Direct","","SEC23A","GFPT1","244","false","Direct","","10484","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.213,coexpression:0.125,textmining:0.026"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""22863883"", ""BioGrid_Type"": ""Co-fractionation"", ""String_Score_Physical"": 244, ""String_Score_Combined"": 356}","2673","Direct"
"10484","2617","Direct","","SEC23A","GARS1","380","false","Direct","","10484","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.354,coexpression:0.005"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""22863883"", ""BioGrid_Type"": ""Co-fractionation"", ""String_Score_Physical"": 380, ""String_Score_Combined"": 383}","2617","Direct"
"10484","22872","Direct","","SEC23A","SEC31A","995","false","Direct","","10484","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.960,textmining:0.957,database:0.896,coexpression:0.482"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""27716508,26344197"", ""BioGrid_Type"": ""Affinity Capture-MS,Co-fractionation"", ""BioGrid_Score"": ""0.838697651"", ""String_Score_Physical"": 995, ""String_Score_Combined"": 999}","22872","Direct"
"10484","1859","Direct","","SEC23A","DYRK1A","270","false","Direct","","10484","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.239,coexpression:0.025"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""30979931"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Physical"": 270, ""String_Score_Combined"": 288}","1859","Direct"
"10484","1522","Direct","","SEC23A","CTSZ","600","false","Direct","","10484","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.583,textmining:0.049,coexpression:0.022"", ""String_Score_Physical"": 600, ""String_Score_Combined"": 627}","1522","Direct"
"10484","1503","Direct","","SEC23A","CTPS1","294","false","Direct","","10484","{""InWeb_IM"": ""inference""}","1503","Direct"
"10484","1495","Direct","","SEC23A","CTNNA1","386","false","Direct","","10484","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.360,coexpression:0.022"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""22863883"", ""BioGrid_Type"": ""Co-fractionation"", ""String_Score_Physical"": 386, ""String_Score_Combined"": 400}","1495","Direct"
"10484","1213","Direct","","SEC23A","CLTC","208","false","Direct","","10484","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""26496610"", ""BioGrid_Type"": ""Affinity Capture-MS""}","1213","Direct"
"10484","10802","Direct","","SEC23A","SEC24A","999","false","Direct","","10484","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.992,database:0.896,textmining:0.895,coexpression:0.530"", ""InWeb_IM"": ""inference"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314,35271311,33961781,26344197,22939629"", ""BioGrid_Type"": ""Affinity Capture-MS,Co-fractionation"", ""BioGrid_Score"": ""0.826,1.0,0.999921671"", ""String_Score_Physical"": 999, ""String_Score_Combined"": 999}","10802","Direct"
"10484","10694","Direct","","SEC23A","CCT8","294","false","Direct","","10484","{""InWeb_IM"": ""inference""}","10694","Direct"
"10484","10613","Direct","","SEC23A","ERLIN1","294","false","Direct","","10484","{""InWeb_IM"": ""inference"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""32296183"", ""BioGrid_Type"": ""Two-hybrid""}","10613","Direct"
"10480","9733","Direct","","EIF3M","SART3","208","false","Direct","","10480","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation""}","9733","Direct"
"10480","91607","Direct","","EIF3M","SLFN11","208","false","Direct","","10480","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33863777"", ""BioGrid_Type"": ""Proximity Label-MS""}","91607","Direct"
"10480","8924","Direct","","EIF3M","HERC2","683","false","Direct","","10480","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.669,coexpression:0.042,textmining:0.021"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""30279242,25476789"", ""BioGrid_Type"": ""Affinity Capture-MS,Affinity Capture-Western"", ""String_Score_Physical"": 683, ""String_Score_Combined"": 702}","8924","Direct"
"10480","8668","Direct","","EIF3M","EIF3I","999","false","Direct","","10480","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.996,coexpression:0.969,database:0.896,textmining:0.880"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314,35271311,33961781,28514442,26186194,24981860,22939629,17403899"", ""BioGrid_Type"": ""Affinity Capture-MS,Co-fractionation"", ""BioGrid_Score"": ""0.999999983,14.63695729,0.999999991,0.823,0.9999999"", ""String_Score_Physical"": 999, ""String_Score_Combined"": 999}","8668","Direct"
"10480","8667","Direct","","EIF3M","EIF3H","999","false","Direct","","10480","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.998,textmining:0.932,coexpression:0.906,database:0.896"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314,35271311,33961781,32867821,28514442,26344197,26186194,24981860,22939629,19615732,17403899"", ""BioGrid_Type"": ""Affinity Capture-MS,Co-fractionation"", ""BioGrid_Score"": ""0.894,17.30174216,1.0,6.83"", ""String_Score_Physical"": 999, ""String_Score_Combined"": 999}","8667","Direct"
"10480","8665","Direct","","EIF3M","EIF3F","999","false","Direct","","10480","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.997,textmining:0.946,coexpression:0.932,database:0.896"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314,33961781,32296183,31527668,28514442,26344197,26186194,24981860,22939629,22863883,19615732,17403899,16169070"", ""BioGrid_Type"": ""Two-hybrid,Affinity Capture-MS,Co-fractionation"", ""BioGrid_Score"": ""2.0,13.71485896,1.0,0.9,0.99999744,8.04,0.999999999"", ""String_Score_Physical"": 999, ""String_Score_Combined"": 999}","8665","Direct"
"10480","8664","Direct","","EIF3M","EIF3D","999","false","Direct","","10480","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.997,database:0.896,textmining:0.886,coexpression:0.883"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314,33961781,28514442,26344197,26186194,24981860,22939629,22190034,17403899"", ""BioGrid_Type"": ""Affinity Capture-MS,Co-fractionation"", ""BioGrid_Score"": ""1.0,0.999904594,17.0921393,0.999276631,0.085715125,0.869,0.999944635"", ""String_Score_Physical"": 999, ""String_Score_Combined"": 999}","8664","Direct"
"10480","8663","Direct","","EIF3M","EIF3C","999","false","Direct","","10480","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.995,database:0.896,textmining:0.856,coexpression:0.616"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314,33961781,28514442,26344197,26186194,24981860,22939629,17403899"", ""BioGrid_Type"": ""Affinity Capture-MS,Co-fractionation,Affinity Capture-Western"", ""BioGrid_Score"": ""0.999999954,0.999989223,0.99996566,0.945,15.86878445,0.999999996"", ""String_Score_Physical"": 999, ""String_Score_Combined"": 999}","8663","Direct"
"10480","8662","Direct","","EIF3M","EIF3B","999","false","Direct","","10480","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.998,textmining:0.931,coexpression:0.920,database:0.896"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314,35271311,33961781,28514442,26344197,26186194,24981860,22939629,18599441,17403899"", ""BioGrid_Type"": ""Affinity Capture-MS,Co-fractionation,Affinity Capture-Western"", ""BioGrid_Score"": ""0.997765859,0.999720485,0.999333991,0.845,0.144453336,16.85347958"", ""String_Score_Physical"": 999, ""String_Score_Combined"": 999}","8662","Direct"
"10480","8661","Direct","","EIF3M","EIF3A","999","false","Direct","","10480","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.998,database:0.896,textmining:0.853,coexpression:0.818"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314,35271311,33961781,28514442,26186194,24981860,22939629,17403899,17353931"", ""BioGrid_Type"": ""Affinity Capture-MS,Co-fractionation,Affinity Capture-Western"", ""BioGrid_Score"": ""0.999983206,0.937,0.412,13.95211505,0.999984073,0.999991829"", ""String_Score_Physical"": 999, ""String_Score_Combined"": 999}","8661","Direct"
"10480","832","Direct","","EIF3M","CAPZB","208","false","Direct","","10480","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35271311"", ""BioGrid_Type"": ""Affinity Capture-MS""}","832","Direct"
"10480","6224","Direct","","EIF3M","RPS20","926","false","Direct","","10480","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.816,coexpression:0.748,database:0.583"", ""String_Score_Physical"": 926, ""String_Score_Combined"": 981}","6224","Direct"
"10480","6218","Direct","","EIF3M","RPS17","294","false","Direct","","10480","{""InWeb_IM"": ""inference""}","6218","Direct"
"10480","6192","Direct","","EIF3M","RPS4Y1","294","false","Direct","","10480","{""InWeb_IM"": ""inference""}","6192","Direct"
"10480","51386","Direct","","EIF3M","EIF3L","999","false","Direct","","10480","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.993,coexpression:0.925,database:0.896,textmining:0.876"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314,35271311,33961781,28514442,26344197,26186194,24981860,22939629,17403899"", ""BioGrid_Type"": ""Affinity Capture-MS,Co-fractionation"", ""BioGrid_Score"": ""0.999999997,0.999987357,14.67074684,0.999999935,0.999999965,0.852,0.999885025"", ""String_Score_Physical"": 999, ""String_Score_Combined"": 999}","51386","Direct"
"10480","4676","Direct","","EIF3M","NAP1L4","208","false","Direct","","10480","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation""}","4676","Direct"
"10480","4673","Direct","","EIF3M","NAP1L1","208","false","Direct","","10480","{""StringDB"": ""functional"", ""StringEvidence"": ""coexpression:0.273"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation"", ""String_Score_Combined"": 302, ""String_Score_Physical"": 208}","4673","Direct"
